id,split,domain,image_rel,mask_rel,source_sha256
loveda_train_urban_2098,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2098.png,loveda_m2a/Train/Urban/masks_png/2098.png,1427901ab01b5d38c7951ee27e80f370a5befa2a2f6b44710c3573e9f0a4745f
loveda_train_urban_2099,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2099.png,loveda_m2a/Train/Urban/masks_png/2099.png,c5897c30bd305c6a3ac5378fe269f26fa438372950e4ce749e6643ae5a2e0e42
loveda_train_urban_2100,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2100.png,loveda_m2a/Train/Urban/masks_png/2100.png,f3f39536ce74c577816dd7d328d06a7db80df5056a7fbe08529a3c594c971372
loveda_train_urban_2101,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2101.png,loveda_m2a/Train/Urban/masks_png/2101.png,8bb48eaefef0bcd2d63d9ac9225835e59ee59730342125d195bacb0013a215e3
loveda_train_urban_2102,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2102.png,loveda_m2a/Train/Urban/masks_png/2102.png,31015518ef9e037d1650ad4daa49ce3432376dacb897529cca6e8e2d6bb8e3f1
loveda_train_urban_2103,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2103.png,loveda_m2a/Train/Urban/masks_png/2103.png,4d619860980f0e3f0a6e36e6768904e7525262cd1cb32cfe082d8f6cd92d0497
loveda_train_urban_2104,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2104.png,loveda_m2a/Train/Urban/masks_png/2104.png,6f3490dc0309d6cc9d1c788f8a8ce69d2ba573b2b3ca73b1ae227c770cd31f07
loveda_train_urban_2105,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2105.png,loveda_m2a/Train/Urban/masks_png/2105.png,6292d1c0d30999502980292c883b33afea19bfff114400414e4b1acb00208597
loveda_train_urban_2106,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2106.png,loveda_m2a/Train/Urban/masks_png/2106.png,de81330b192acd11e00f48616093d657663195f4029194ee9e72d54cb91099c1
loveda_train_urban_2107,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2107.png,loveda_m2a/Train/Urban/masks_png/2107.png,0522cd49050db3c496ce3c747ef7b3f49abd2250e8db2403bf651e707c15a97f
loveda_train_urban_2108,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2108.png,loveda_m2a/Train/Urban/masks_png/2108.png,dd14c6147562a9a5a525c9c4e55df868038e10a5f7defb9ef2372a04ebb52bb4
loveda_train_urban_2109,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2109.png,loveda_m2a/Train/Urban/masks_png/2109.png,92d243d883ddef9b672a987da1ed2fdc7ba8753846d5dccf6f7f505250dccf0a
loveda_train_urban_2110,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2110.png,loveda_m2a/Train/Urban/masks_png/2110.png,449ab1f58ef8cdcb7c82a0c9f10bbfb4acec284e5dc20049f8a980978986879f
loveda_train_urban_2111,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2111.png,loveda_m2a/Train/Urban/masks_png/2111.png,58408a16f7e05061c8c8d2530c07b7a67b7650454769d4823db5731034ae269b
loveda_train_urban_2113,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2113.png,loveda_m2a/Train/Urban/masks_png/2113.png,ca6caec412289a4e199e2619e2865a9d0590e8d2c28afd2aa61438e218d0cf36
loveda_train_urban_2114,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2114.png,loveda_m2a/Train/Urban/masks_png/2114.png,80ddc75277411156e4a86edee9bd4490e06ad8f718ee9fc167fa72a22f16f851
loveda_train_urban_2116,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2116.png,loveda_m2a/Train/Urban/masks_png/2116.png,e6fb9e42f92cc99e5322fe1b8ccb89d6666a282f76aab4a59582fd644b8b1166
loveda_train_urban_2117,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2117.png,loveda_m2a/Train/Urban/masks_png/2117.png,64b82ebcc09b930883e867b26f380950e30e7a54d9b1ec2672269ea026fe50d3
loveda_train_urban_2119,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2119.png,loveda_m2a/Train/Urban/masks_png/2119.png,76ad42a5157fd1824ee7fa471482b5789f91f501e1bd05b83c97533136c5b723
loveda_train_urban_2120,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2120.png,loveda_m2a/Train/Urban/masks_png/2120.png,a030b4a9fbae7176230962778d14697ee295b899236be634639528d22a5ee40a
loveda_train_urban_2121,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2121.png,loveda_m2a/Train/Urban/masks_png/2121.png,d2c9764592fdb0e639fee0886da5e75233c8c88c62a90c98144c056801653e14
loveda_train_urban_2123,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2123.png,loveda_m2a/Train/Urban/masks_png/2123.png,27ce9153ac60f4dcf0ad95739179316edea4d3516813e362fa563fe069418912
loveda_train_urban_2125,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2125.png,loveda_m2a/Train/Urban/masks_png/2125.png,86d4d470012c27b517d4520e60b768effd09110be4286fa4c1b97f1854b8d398
loveda_train_urban_2126,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2126.png,loveda_m2a/Train/Urban/masks_png/2126.png,bccc251fde8c2f6a8632216afbf13b3a048766d4d661fbb5f6f3e508c9f35e62
loveda_train_urban_2127,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2127.png,loveda_m2a/Train/Urban/masks_png/2127.png,1e80f233b7f38fe3470274452a71322c018b46e9648d10893eb69acba992a34b
loveda_train_urban_2128,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2128.png,loveda_m2a/Train/Urban/masks_png/2128.png,c265227b776569f9c82b4041a9f5539dab2b34913e3d39a144b443515cb62142
loveda_train_urban_2129,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2129.png,loveda_m2a/Train/Urban/masks_png/2129.png,cc444545ef4d38fab5c46d6efdcb8f28db9615a038f0b175a3762911a45361ad
loveda_train_urban_2130,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2130.png,loveda_m2a/Train/Urban/masks_png/2130.png,78ff1f7916c1e0f50d5944e9237f118cd9190c455d4348a17a5c65df7774695a
loveda_train_urban_2131,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2131.png,loveda_m2a/Train/Urban/masks_png/2131.png,f016be83b9962bde3e6357d48157c891ca152ffed0e1f79f55bf000acd008c8c
loveda_train_urban_2132,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2132.png,loveda_m2a/Train/Urban/masks_png/2132.png,708da1b94ecc6e6f7a45ba6adf2ce6ff024e952d3c11f75d1ee2a6608560e2a8
loveda_train_urban_2134,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2134.png,loveda_m2a/Train/Urban/masks_png/2134.png,14de3efcaac582eab55d8b62db82cb203baa969f23bd816b77bf3dc8006ff30e
loveda_train_urban_2137,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2137.png,loveda_m2a/Train/Urban/masks_png/2137.png,9876e97b0ea0f4f36f4890946b59fe2a77321b9597b3fb9e8768acf217b40d5c
loveda_train_urban_2139,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2139.png,loveda_m2a/Train/Urban/masks_png/2139.png,da02680f35ee30665cf868540820de32472e3e6dd7c222116807c38839958696
loveda_train_urban_2140,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2140.png,loveda_m2a/Train/Urban/masks_png/2140.png,1d47428f7fdf35830468a6106cb73dd863a6f6f377a19845fc646870aea31080
loveda_train_urban_2141,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2141.png,loveda_m2a/Train/Urban/masks_png/2141.png,53021d38c0b890ab5f88e185c536761e9b88c8e5308fc246a7e67b8c3a5345a6
loveda_train_urban_2142,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2142.png,loveda_m2a/Train/Urban/masks_png/2142.png,313ba0d7c4a85f2bb8fb55ea3aaf580c10ca666069b6b31c46478d8c12149f5f
loveda_train_urban_2144,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2144.png,loveda_m2a/Train/Urban/masks_png/2144.png,03287dace58bbea341768af5e354387c82e02c76be05a008684aca9ee136e84f
loveda_train_urban_2145,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2145.png,loveda_m2a/Train/Urban/masks_png/2145.png,b30966bdb6dc571bcc69e3cc4b2112843524097d5c37eab6d9682e49e6e69d1e
loveda_train_urban_2146,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2146.png,loveda_m2a/Train/Urban/masks_png/2146.png,e351b22e63c672b4f026c9a120da16599c0aaf45274ae84c1c2595a7b36716e5
loveda_train_urban_2147,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2147.png,loveda_m2a/Train/Urban/masks_png/2147.png,af33a4ae5391afba2cad9d3b13a3f77f75aa8ff2f087150c15dd7c01dfb205c1
loveda_train_urban_2149,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2149.png,loveda_m2a/Train/Urban/masks_png/2149.png,99dc70cee95cb416414999221ca24887da4d5508b2c63f57aefb98e660e2d25f
loveda_train_urban_2150,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2150.png,loveda_m2a/Train/Urban/masks_png/2150.png,c2d3716c661b5cf30180c72c829d09d938a4fe65079464fa8e26bfe65c1032fb
loveda_train_urban_2151,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2151.png,loveda_m2a/Train/Urban/masks_png/2151.png,af96746836f9dba8afe6bbe270ad2301f22c58cb73520157719667f21ba31259
loveda_train_urban_2152,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2152.png,loveda_m2a/Train/Urban/masks_png/2152.png,2fa67e8b53bcf45f92ac9fd0c34623422b78201b5f21447e52156143bd53aceb
loveda_train_urban_2153,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2153.png,loveda_m2a/Train/Urban/masks_png/2153.png,b04c96de286b45e7482f9abcf39006fab1c7ed9de580ecfd857d7a7938f8792f
loveda_train_urban_2154,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2154.png,loveda_m2a/Train/Urban/masks_png/2154.png,0281004710685fd6d54c5566ecf49de89a165549e47e673c5d59d43f0f3633bf
loveda_train_urban_2155,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2155.png,loveda_m2a/Train/Urban/masks_png/2155.png,c04d5b9feb6e9afd2852a8d9e01d041523cf415f93c2eaad2dd18eb0440a31a9
loveda_train_urban_2157,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2157.png,loveda_m2a/Train/Urban/masks_png/2157.png,b91a7ecb48e0d9f5d5ff4c413c265326d1b4e106e66983d6b4adf519085a0f5a
loveda_train_urban_2159,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2159.png,loveda_m2a/Train/Urban/masks_png/2159.png,8289fd88da89af1d7be6120b7f5314f96297569ded32f83e03125b3da9e63ab0
loveda_train_urban_2160,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2160.png,loveda_m2a/Train/Urban/masks_png/2160.png,caea0d34d564460bfd89181f08f4b454890498dbf12b3b28a4d631e02872ca9e
loveda_train_urban_2161,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2161.png,loveda_m2a/Train/Urban/masks_png/2161.png,330cf5db8ca1a7e7f5dec73fdfd22800cd831610eaac3501816ccf1901398c0a
loveda_train_urban_2162,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2162.png,loveda_m2a/Train/Urban/masks_png/2162.png,e7427de3ba2b91eca5a4fa8300e0d201d01cdb33ad0f1389a673726431ce8d74
loveda_train_urban_2163,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2163.png,loveda_m2a/Train/Urban/masks_png/2163.png,2a90a78d66833fc06b87abdb85171759579e55224bb1bba1940e99c51c265aa2
loveda_train_urban_2164,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2164.png,loveda_m2a/Train/Urban/masks_png/2164.png,673994075de9263a145a55481275a57c22bb2cb0becd6789a3772ea0d3710550
loveda_train_urban_2165,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2165.png,loveda_m2a/Train/Urban/masks_png/2165.png,6dccaa88a4c209f469e07692f1208506dfb6e7cfce3f4732d918be1e22fd589c
loveda_train_urban_2168,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2168.png,loveda_m2a/Train/Urban/masks_png/2168.png,8e89fb3e902f00d3376d5352fc586d7f27d273d2a4838313cb17ef79e7a2ac24
loveda_train_urban_2169,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2169.png,loveda_m2a/Train/Urban/masks_png/2169.png,0dd6be79bcb0b8139aa38432d2d028c9e9671769ece880c45a720d0f2c99d8c7
loveda_train_urban_2170,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2170.png,loveda_m2a/Train/Urban/masks_png/2170.png,e595fc7d7d40b6add437c208f855d49d8b3fce7368e195b8d2890124293aeb7b
loveda_train_urban_2171,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2171.png,loveda_m2a/Train/Urban/masks_png/2171.png,1ca7de3e4c57477c986d318ae022e61a49ffbe831545747329484b30e1568bef
loveda_train_urban_2172,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2172.png,loveda_m2a/Train/Urban/masks_png/2172.png,bb5060709096266920184bc183ee10b88c15a1f2a1d43e0e781b24df7345cff7
loveda_train_urban_2174,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2174.png,loveda_m2a/Train/Urban/masks_png/2174.png,1e26d39a11e737dd379693842a814ba744e942bb9c85b19f223d183e1b0cc5e1
loveda_train_urban_2177,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2177.png,loveda_m2a/Train/Urban/masks_png/2177.png,6acf2050080ed704e6c9edceedc7feeb739975d9f0d8ed0ee7fd180bfac5a4a0
loveda_train_urban_2179,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2179.png,loveda_m2a/Train/Urban/masks_png/2179.png,4e904f9cea9245cbb98dfaf82e3cab32246ad0119b340edab251297477c8f020
loveda_train_urban_2181,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2181.png,loveda_m2a/Train/Urban/masks_png/2181.png,cb99b0c336aa965f28573867731e45286d3ce28fd736da6373510ff47c591efd
loveda_train_urban_2182,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2182.png,loveda_m2a/Train/Urban/masks_png/2182.png,b001b50306fc2cf9d8274bb5c96c88ede6f7027daa8ac8d8ee6adcec86b89915
loveda_train_urban_2183,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2183.png,loveda_m2a/Train/Urban/masks_png/2183.png,9ead7c2bd3b8f43ee14bb4ace60288919db6fdb3c8ab961604bd561366e5900b
loveda_train_urban_2184,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2184.png,loveda_m2a/Train/Urban/masks_png/2184.png,ce1a9df2e48febb6ed2f696994f1da11db77c8d54fc0c7a7a7d38fda02b8faae
loveda_train_urban_2185,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2185.png,loveda_m2a/Train/Urban/masks_png/2185.png,e1e263c719a7241fbef56c4cdf5182877461bf1dac3e72f809930d9421cded9b
loveda_train_urban_2186,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2186.png,loveda_m2a/Train/Urban/masks_png/2186.png,b739cbf27e7fbc84060cfce793fa9f8f0aa456ce9a73ce09ab45c41a29a08c02
loveda_train_urban_2187,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2187.png,loveda_m2a/Train/Urban/masks_png/2187.png,b9670e29f9a3916ae467ebb8f8cafbbbd2ab204c341087179de070404f0021a2
loveda_train_urban_2188,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2188.png,loveda_m2a/Train/Urban/masks_png/2188.png,142c8968b36f77312a1138aa1dac40f912f2aa66d94ca49974286ea5b9b1c02a
loveda_train_urban_2189,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2189.png,loveda_m2a/Train/Urban/masks_png/2189.png,dce922b72aaf57ffc6f42633cd1138b6032eb35c4bdcb5b9267af644ed4e7e8a
loveda_train_urban_2190,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2190.png,loveda_m2a/Train/Urban/masks_png/2190.png,27547a8925d73aae9b1a0179ecfd471cdea2f2057b0ca4059f0d06573e0e31b3
loveda_train_urban_2191,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2191.png,loveda_m2a/Train/Urban/masks_png/2191.png,928cef93b6fdf9382144bc908f802691cfe373ecacf48ceca70b012b5208fd82
loveda_train_urban_2195,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2195.png,loveda_m2a/Train/Urban/masks_png/2195.png,d3e52318833182379f7eadf236ea645ff5e1a2bf0b874d22d0212564dbd77e95
loveda_train_urban_2196,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2196.png,loveda_m2a/Train/Urban/masks_png/2196.png,3ae30b2fcc06250e9731d66d8379b19fdc76857bc4819f268858fd5e6a1c3750
loveda_train_urban_2197,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2197.png,loveda_m2a/Train/Urban/masks_png/2197.png,7b27b54271fcc67702a09db7f92e4c3908e4d4d58835f1d6ea18f9adb8a2996e
loveda_train_urban_2199,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2199.png,loveda_m2a/Train/Urban/masks_png/2199.png,e6d208d0188dd309a9966ae8a68db9197851ce2c7aee8bd7a2b5cac62a5a3638
loveda_train_urban_2200,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2200.png,loveda_m2a/Train/Urban/masks_png/2200.png,9d762227200bef0e07d06e7bb238c1a8907fb8edb12d79bc830e86e3219a4279
loveda_train_urban_2201,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2201.png,loveda_m2a/Train/Urban/masks_png/2201.png,5df3a86620d42b028c0008db730401f311406ca131ef83a83db2e8d4c03e4917
loveda_train_urban_2204,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2204.png,loveda_m2a/Train/Urban/masks_png/2204.png,ced736e914334c1cbd2600c4095798d746014e7815e088e36a0c99501569353c
loveda_train_urban_2205,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2205.png,loveda_m2a/Train/Urban/masks_png/2205.png,73f20b7fc68184595147301240c3ea8d38f5e8fd55c44037e7e01fd212484dc2
loveda_train_urban_2206,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2206.png,loveda_m2a/Train/Urban/masks_png/2206.png,e17e428413d30453b56e27bb21d70efe272847aaa7f089e743467cde879224ce
loveda_train_urban_2208,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2208.png,loveda_m2a/Train/Urban/masks_png/2208.png,95ea0bb0db8ca7c123fe186376e6ab69e3fd193c159d8c38d247822ad368de0c
loveda_train_urban_2211,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2211.png,loveda_m2a/Train/Urban/masks_png/2211.png,c114ca4b4c34c1e986d7f02748ecae5bf63a8c082777f260629472ce564b66c1
loveda_train_urban_2212,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2212.png,loveda_m2a/Train/Urban/masks_png/2212.png,a8b44dc1d9f2ecad4f4c4474cc4e8a9ab032dd41a15c8be6f06bb878c2c738ba
loveda_train_urban_2214,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2214.png,loveda_m2a/Train/Urban/masks_png/2214.png,c7a5787fdc81c05c09e6c1f3859243dfb46087b1b055eea1f3b8d1265988a165
loveda_train_urban_2215,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2215.png,loveda_m2a/Train/Urban/masks_png/2215.png,c5f34b3eae35b126a6e02db20ecdad1af37669ef931c3bc74fc8d74534a4daa1
loveda_train_urban_2218,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2218.png,loveda_m2a/Train/Urban/masks_png/2218.png,83d38c92466059737687c2935f7a9bd5d526d6d91887afafa861383dde71d065
loveda_train_urban_2219,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2219.png,loveda_m2a/Train/Urban/masks_png/2219.png,e49f1bbc11d47f9f7c80deca0664cfa4b88d2445580a8d72ae30b7701266217a
loveda_train_urban_2220,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2220.png,loveda_m2a/Train/Urban/masks_png/2220.png,918d7066f3ec28f567b8960b5c454ae11c464394c08e7eeb305a190a4beec98c
loveda_train_urban_2221,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2221.png,loveda_m2a/Train/Urban/masks_png/2221.png,b34bad944280e782538830cd615117ac3c0d801f0a7cf32f321a1321eb7a9a97
loveda_train_urban_2222,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2222.png,loveda_m2a/Train/Urban/masks_png/2222.png,8232b8726871a475b4323b780ab1d73a94d1b33d0b6364d331d5ac7d9eee4854
loveda_train_urban_2223,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2223.png,loveda_m2a/Train/Urban/masks_png/2223.png,5bfc2ddf1c53fd50577e938980a324c51167bc6c6f026d2729b12af1c92e6b2f
loveda_train_urban_2224,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2224.png,loveda_m2a/Train/Urban/masks_png/2224.png,ae4a2c0ddf58684bb380626d07a2ae5c2626a513906bb7cd443e476b6f80b219
loveda_train_urban_2225,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2225.png,loveda_m2a/Train/Urban/masks_png/2225.png,a3ccfe5c340ac5f4908fc8ab5955d960c1ddd6fa7604e7e111b397f3c231e762
loveda_train_urban_2226,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2226.png,loveda_m2a/Train/Urban/masks_png/2226.png,66ee9e910e2c0da0ee3321ec67c204f230d2c5d29023abf469b4677fe8b11830
loveda_train_urban_2227,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2227.png,loveda_m2a/Train/Urban/masks_png/2227.png,5b2f17630b302fe8194071055ebeb06c849455135aa697992e2ddb0e947c622b
loveda_train_urban_2228,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2228.png,loveda_m2a/Train/Urban/masks_png/2228.png,ddb234e3b0853736adb5946f0512f0b7dd829f659402c5e2b0c5bec7f3b627be
loveda_train_urban_2229,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2229.png,loveda_m2a/Train/Urban/masks_png/2229.png,d205f77ff09edf598fe1ac7b1e82c3bb60526d1b3bce2b41d8a829e16f03c241
loveda_train_urban_2230,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2230.png,loveda_m2a/Train/Urban/masks_png/2230.png,29c09d271f3e46b1f4338b88f0b95aa5712ddcd69c8191558510aa496c681a17
loveda_train_urban_2232,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2232.png,loveda_m2a/Train/Urban/masks_png/2232.png,9173bb73a56a289acfecd722342467c1b750ab55e5beb78855beaec4bea5c93d
loveda_train_urban_2233,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2233.png,loveda_m2a/Train/Urban/masks_png/2233.png,f4bd218bd635f87e4ee9f772cf9066586617789193a37906620741bc6d76943d
loveda_train_urban_2234,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2234.png,loveda_m2a/Train/Urban/masks_png/2234.png,84a7933e08990abe8665d3bb71bf13771ff7416f45527f7ff286f46e82447b34
loveda_train_urban_2237,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2237.png,loveda_m2a/Train/Urban/masks_png/2237.png,ae4de9033eadb75230fdcfcfb36d9a9a96ecdba16812a67368a2483ca8472eaf
loveda_train_urban_2238,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2238.png,loveda_m2a/Train/Urban/masks_png/2238.png,801ed56167e9793cdf1bae0b636277a80ad93385481bf770bce5a4a6f5172753
loveda_train_urban_2239,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2239.png,loveda_m2a/Train/Urban/masks_png/2239.png,5a2d0d07a3741e38d2bbc41b172130e105e9108ae4711a5ec257054561f95972
loveda_train_urban_2240,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2240.png,loveda_m2a/Train/Urban/masks_png/2240.png,91b40de8ac5a7f1c70e8a823cc838884d6761c33c9096194056113260cccb1e8
loveda_train_urban_2242,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2242.png,loveda_m2a/Train/Urban/masks_png/2242.png,cc9bb1b9f74c069f6b6525ddd1aa91036124bf7eccf8d14ecbbf8ecdd33f68de
loveda_train_urban_2243,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2243.png,loveda_m2a/Train/Urban/masks_png/2243.png,854a25bda262aee299fd4eb0d5f9cd1da0129288981d8bc7ba5bf494e189b550
loveda_train_urban_2244,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2244.png,loveda_m2a/Train/Urban/masks_png/2244.png,0b00589d166b3a84d4670c1856c635eaa81b3abbcc35af6a36885fd603cef8c9
loveda_train_urban_2246,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2246.png,loveda_m2a/Train/Urban/masks_png/2246.png,af55bfbcb87af22d99c6a2249d5e01065761c8d08e7cb2df1de7a1c6e7b4792a
loveda_train_urban_2249,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2249.png,loveda_m2a/Train/Urban/masks_png/2249.png,9051be2fb4d9da94c497097216c30e3ee66cf56edc96fef940b6d2b4352249ab
loveda_train_urban_2250,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2250.png,loveda_m2a/Train/Urban/masks_png/2250.png,271ead94c553af547e7b7b9ec58606595da32dd4a761bdbba6d22f278eb4e878
loveda_train_urban_2252,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2252.png,loveda_m2a/Train/Urban/masks_png/2252.png,dc1db37db0d1beb2d3ad99d70bef1e1490812234a0de47751f3e3b89a9265052
loveda_train_urban_2253,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2253.png,loveda_m2a/Train/Urban/masks_png/2253.png,08dd51394e3e18c8b2ede190167d60876e154a2a40b7a65b00b65bedbff31428
loveda_train_urban_2254,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2254.png,loveda_m2a/Train/Urban/masks_png/2254.png,2df470097fb023729e2dbb873871bbfcb3925b277163673e9b7c16a24bdc573c
loveda_train_urban_2257,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2257.png,loveda_m2a/Train/Urban/masks_png/2257.png,2d8da70410195a3a72f1a85a35f018d2de17b2f445b077637fdb9da2121b7407
loveda_train_urban_2258,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2258.png,loveda_m2a/Train/Urban/masks_png/2258.png,18226c9177115a484557e15c9c95494654ae485cd0aaf36d282cc87492fddc67
loveda_train_urban_2259,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2259.png,loveda_m2a/Train/Urban/masks_png/2259.png,57e23ec6555f5f7ae9976dba7fef01f056d0507bd88d941b5e398a1058a2d8a1
loveda_train_urban_2260,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2260.png,loveda_m2a/Train/Urban/masks_png/2260.png,b0767ad8323a35c2be67802eff199d76a0db13185006b692c6759d1a44cd616f
loveda_train_urban_2261,probe_train,urban,processed/LoveDA/ssl_train_rgb/urban/2261.png,loveda_m2a/Train/Urban/masks_png/2261.png,03ad9d36a53248a7e41a7f9c4d422314d89b1075604877d7caad27655404697b
